label,goes_class
2013/01/01/HMI.m2013.01.01_10.00.00.jpg,0
2013/01/03/HMI.m2013.01.03_12.00.00.jpg,0
2013/01/04/HMI.m2013.01.04_17.00.00.jpg,1
2013/01/05/HMI.m2013.01.05_03.00.00.jpg,1
2013/01/06/HMI.m2013.01.06_13.00.00.jpg,0
2013/01/07/HMI.m2013.01.07_16.00.00.jpg,0
2013/01/08/HMI.m2013.01.08_18.00.00.jpg,0
2013/01/08/HMI.m2013.01.08_20.00.00.jpg,0
2013/01/09/HMI.m2013.01.09_19.00.00.jpg,0
2013/01/10/HMI.m2013.01.10_00.00.00.jpg,0
2013/01/10/HMI.m2013.01.10_09.00.00.jpg,1
2013/01/10/HMI.m2013.01.10_16.00.00.jpg,1
2013/01/10/HMI.m2013.01.10_17.00.00.jpg,1
2013/01/11/HMI.m2013.01.11_06.00.00.jpg,1
2013/01/11/HMI.m2013.01.11_15.00.00.jpg,0
2013/01/11/HMI.m2013.01.11_19.00.00.jpg,0
2013/01/12/HMI.m2013.01.12_12.00.00.jpg,1
2013/01/13/HMI.m2013.01.13_01.00.00.jpg,1
2013/01/13/HMI.m2013.01.13_03.00.00.jpg,1
2013/01/14/HMI.m2013.01.14_06.00.00.jpg,0
2013/01/15/HMI.m2013.01.15_05.00.00.jpg,0
2013/01/17/HMI.m2013.01.17_03.00.00.jpg,0
2013/01/17/HMI.m2013.01.17_06.00.00.jpg,0
2013/01/17/HMI.m2013.01.17_12.00.00.jpg,0
2013/01/21/HMI.m2013.01.21_14.00.00.jpg,0
2013/01/21/HMI.m2013.01.21_15.00.00.jpg,0
2013/01/21/HMI.m2013.01.21_19.00.00.jpg,0
2013/01/22/HMI.m2013.01.22_18.00.00.jpg,0
2013/01/23/HMI.m2013.01.23_05.00.00.jpg,0
2013/01/24/HMI.m2013.01.24_03.00.00.jpg,0
2013/01/24/HMI.m2013.01.24_08.00.00.jpg,0
2013/01/24/HMI.m2013.01.24_12.00.00.jpg,0
2013/01/24/HMI.m2013.01.24_13.00.00.jpg,0
2013/01/25/HMI.m2013.01.25_20.00.00.jpg,0
2013/01/30/HMI.m2013.01.30_08.00.00.jpg,0
2013/02/01/HMI.m2013.02.01_14.00.00.jpg,0
2013/02/01/HMI.m2013.02.01_17.00.00.jpg,0
2013/02/02/HMI.m2013.02.02_14.00.00.jpg,0
2013/02/02/HMI.m2013.02.02_19.00.00.jpg,0
2013/02/03/HMI.m2013.02.03_13.00.00.jpg,0
2013/02/05/HMI.m2013.02.05_08.00.00.jpg,0
2013/02/05/HMI.m2013.02.05_18.00.00.jpg,0
2013/02/06/HMI.m2013.02.06_15.00.00.jpg,0
2013/02/07/HMI.m2013.02.07_05.00.00.jpg,0
2013/02/07/HMI.m2013.02.07_06.00.00.jpg,0
2013/02/09/HMI.m2013.02.09_00.00.00.jpg,0
2013/02/11/HMI.m2013.02.11_18.00.00.jpg,0
2013/02/13/HMI.m2013.02.13_00.00.00.jpg,0
2013/02/13/HMI.m2013.02.13_01.00.00.jpg,0
2013/02/13/HMI.m2013.02.13_04.00.00.jpg,0
2013/02/14/HMI.m2013.02.14_13.00.00.jpg,0
2013/02/14/HMI.m2013.02.14_23.00.00.jpg,0
2013/02/15/HMI.m2013.02.15_11.00.00.jpg,0
2013/02/15/HMI.m2013.02.15_20.00.00.jpg,0
2013/02/16/HMI.m2013.02.16_16.00.00.jpg,1
2013/02/20/HMI.m2013.02.20_14.00.00.jpg,0
2013/02/21/HMI.m2013.02.21_15.00.00.jpg,0
2013/02/21/HMI.m2013.02.21_18.00.00.jpg,0
2013/02/22/HMI.m2013.02.22_00.00.00.jpg,0
2013/02/23/HMI.m2013.02.23_03.00.00.jpg,0
2013/02/23/HMI.m2013.02.23_05.00.00.jpg,0
2013/02/24/HMI.m2013.02.24_05.00.00.jpg,0
2013/02/24/HMI.m2013.02.24_11.00.00.jpg,0
2013/02/25/HMI.m2013.02.25_03.00.00.jpg,0
2013/02/26/HMI.m2013.02.26_01.00.00.jpg,0
2013/02/26/HMI.m2013.02.26_06.00.00.jpg,0
2013/02/26/HMI.m2013.02.26_20.00.00.jpg,0
2013/02/26/HMI.m2013.02.26_23.00.00.jpg,0
2013/02/27/HMI.m2013.02.27_19.00.00.jpg,0
2013/03/03/HMI.m2013.03.03_06.00.00.jpg,0
2013/03/03/HMI.m2013.03.03_08.00.00.jpg,0
2013/03/04/HMI.m2013.03.04_13.00.00.jpg,1
