label,goes_class
2013/01/10/HMI.m2013.01.10_00.00.00.jpg,0
2013/01/21/HMI.m2013.01.21_15.00.00.jpg,0
2013/01/21/HMI.m2013.01.21_19.00.00.jpg,0
2013/01/22/HMI.m2013.01.22_18.00.00.jpg,0
2013/01/25/HMI.m2013.01.25_20.00.00.jpg,0
2013/02/05/HMI.m2013.02.05_18.00.00.jpg,0
2013/03/03/HMI.m2013.03.03_06.00.00.jpg,0
2013/03/15/HMI.m2013.03.15_00.00.00.jpg,1
2013/03/24/HMI.m2013.03.24_03.00.00.jpg,0
2013/04/08/HMI.m2013.04.08_13.00.00.jpg,0
2013/04/16/HMI.m2013.04.16_18.00.00.jpg,0
2013/04/21/HMI.m2013.04.21_18.00.00.jpg,1
2013/04/22/HMI.m2013.04.22_03.00.00.jpg,1
2013/04/22/HMI.m2013.04.22_04.00.00.jpg,1
2013/05/01/HMI.m2013.05.01_02.00.00.jpg,0
2013/05/01/HMI.m2013.05.01_19.00.00.jpg,1
2013/05/03/HMI.m2013.05.03_00.00.00.jpg,1
2013/05/10/HMI.m2013.05.10_02.00.00.jpg,1
2013/05/14/HMI.m2013.05.14_15.00.00.jpg,1
2013/06/04/HMI.m2013.06.04_20.00.00.jpg,1
2013/06/05/HMI.m2013.06.05_01.00.00.jpg,1
2013/06/07/HMI.m2013.06.07_22.00.00.jpg,1
2013/06/17/HMI.m2013.06.17_00.00.00.jpg,0
2013/06/21/HMI.m2013.06.21_16.00.00.jpg,0
2013/06/26/HMI.m2013.06.26_01.00.00.jpg,0
2013/06/30/HMI.m2013.06.30_09.00.00.jpg,0
2013/10/01/HMI.m2013.10.01_04.00.00.jpg,0
2013/10/04/HMI.m2013.10.04_21.00.00.jpg,0
2013/10/06/HMI.m2013.10.06_23.00.00.jpg,0
2013/10/09/HMI.m2013.10.09_00.00.00.jpg,1
2013/10/10/HMI.m2013.10.10_04.00.00.jpg,0
2013/10/12/HMI.m2013.10.12_16.00.00.jpg,1
2013/10/16/HMI.m2013.10.16_19.00.00.jpg,1
2013/10/17/HMI.m2013.10.17_13.00.00.jpg,1
2013/10/18/HMI.m2013.10.18_23.00.00.jpg,0
2013/10/22/HMI.m2013.10.22_16.00.00.jpg,1
2013/10/24/HMI.m2013.10.24_05.00.00.jpg,1
2013/10/25/HMI.m2013.10.25_19.00.00.jpg,1
2013/11/01/HMI.m2013.11.01_09.00.00.jpg,1
2013/11/02/HMI.m2013.11.02_18.00.00.jpg,1
2013/11/03/HMI.m2013.11.03_07.00.00.jpg,0
2013/11/05/HMI.m2013.11.05_17.00.00.jpg,1
2013/11/08/HMI.m2013.11.08_17.00.00.jpg,0
2013/11/12/HMI.m2013.11.12_08.00.00.jpg,0
2013/11/12/HMI.m2013.11.12_13.00.00.jpg,0
2013/11/16/HMI.m2013.11.16_01.00.00.jpg,1
2013/11/17/HMI.m2013.11.17_04.00.00.jpg,1
2013/11/30/HMI.m2013.11.30_21.00.00.jpg,0
2013/12/20/HMI.m2013.12.20_00.00.00.jpg,1
