label,goes_class
2017/01/04/HMI.m2017.01.04_03.00.00.jpg,0
2017/01/09/HMI.m2017.01.09_22.00.00.jpg,0
2017/01/27/HMI.m2017.01.27_00.00.00.jpg,0
2017/01/30/HMI.m2017.01.30_22.00.00.jpg,0
2017/02/01/HMI.m2017.02.01_16.00.00.jpg,0
2017/03/02/HMI.m2017.03.02_15.00.00.jpg,0
2017/03/04/HMI.m2017.03.04_00.00.00.jpg,0
2017/03/04/HMI.m2017.03.04_22.00.00.jpg,0
2017/03/05/HMI.m2017.03.05_00.00.00.jpg,0
2017/03/07/HMI.m2017.03.07_12.00.00.jpg,0
2017/03/19/HMI.m2017.03.19_11.00.00.jpg,0
2017/03/27/HMI.m2017.03.27_06.00.00.jpg,0
2017/03/29/HMI.m2017.03.29_13.00.00.jpg,0
2017/03/31/HMI.m2017.03.31_23.00.00.jpg,1
2017/04/01/HMI.m2017.04.01_02.00.00.jpg,1
2017/04/01/HMI.m2017.04.01_03.00.00.jpg,1
2017/04/01/HMI.m2017.04.01_04.00.00.jpg,1
2017/04/01/HMI.m2017.04.01_05.00.00.jpg,1
2017/04/01/HMI.m2017.04.01_06.00.00.jpg,1
2017/04/01/HMI.m2017.04.01_07.00.00.jpg,1
2017/04/01/HMI.m2017.04.01_08.00.00.jpg,1
2017/04/01/HMI.m2017.04.01_10.00.00.jpg,1
2017/04/01/HMI.m2017.04.01_12.00.00.jpg,1
2017/04/01/HMI.m2017.04.01_14.00.00.jpg,1
2017/04/01/HMI.m2017.04.01_16.00.00.jpg,1
2017/04/01/HMI.m2017.04.01_17.00.00.jpg,1
2017/04/01/HMI.m2017.04.01_18.00.00.jpg,1
2017/04/01/HMI.m2017.04.01_19.00.00.jpg,1
2017/04/01/HMI.m2017.04.01_22.00.00.jpg,1
2017/04/02/HMI.m2017.04.02_01.00.00.jpg,1
2017/04/02/HMI.m2017.04.02_02.00.00.jpg,1
2017/04/02/HMI.m2017.04.02_05.00.00.jpg,1
2017/04/02/HMI.m2017.04.02_07.00.00.jpg,1
2017/04/02/HMI.m2017.04.02_09.00.00.jpg,1
2017/04/02/HMI.m2017.04.02_11.00.00.jpg,1
2017/04/02/HMI.m2017.04.02_12.00.00.jpg,1
